Time_UTC,Julian_Date,RA_deg,Dec_deg
2020-11-28,2459181.500800729,14.990271886519938,6.2045833524514835
2020-11-29,2459182.5008007293,15.138909343206413,6.3141519937718
2020-11-30,2459183.5008007297,15.297896065842835,6.426877576918829
2020-12-01,2459184.5008007297,15.467023809687497,6.542670044868273
2020-12-02,2459185.50080073,15.646087730641916,6.661440627249988
2020-12-03,2459186.50080073,15.834887448105272,6.78310228853244
2020-12-04,2459187.5008007307,16.033227970179265,6.9075701376470295
2020-12-05,2459188.500800731,16.240920444809028,7.034761779784987
2020-12-06,2459189.500800731,16.457782719267144,7.164597599320272
2020-12-07,2459190.5008007316,16.683639699505918,7.297000968306303
2020-12-08,2459191.500800732,16.918323487306868,7.4318983707807424
2020-12-09,2459192.500800732,17.16167323255106,7.569219415157913
2020-12-10,2459193.5008007325,17.413534582638533,7.708896678293865
2020-12-11,2459194.500800733,17.673758576435667,7.850865299558402
2020-12-12,2459195.500800733,17.94219987203516,7.995062247931163
2020-12-13,2459196.5008007335,18.218714365404054,8.141425248776985
2020-12-14,2459197.500800734,18.503156534812465,8.289891484056922
2020-12-15,2459198.500800734,18.79537710322812,8.440396320345572
2020-12-16,2459199.5008007344,19.095221650029913,8.592872378339994
2020-12-17,2459200.500800735,19.402530526939678,8.747249168730207
2020-12-18,2459201.500800735,19.717139974272367,8.9034533189322
2020-12-19,2459202.5008007353,20.038883966509488,9.061409224001185
2020-12-20,2459203.500800736,20.367596220245733,9.221039873194709
2020-12-21,2459204.500800736,20.703111940960007,9.38226763909153
2020-12-22,2459205.5008007362,21.045269115534772,9.54501490933857
2020-12-23,2459206.5008007367,21.393909347241177,9.709204530328687
2020-12-24,2459207.500800737,21.748878334255288,9.874760088851014
2020-12-25,2459208.500800737,22.110026125744515,10.041606082270125
2020-12-26,2459209.5008007376,22.477207281898814,10.209668031555005
2020-12-27,2459210.500800738,22.850281039354492,10.378872584977742
2020-12-28,2459211.5008007386,23.229111552211673,10.54914764918389
2020-12-29,2459212.5008007386,23.613568243742755,10.720422570255884
2020-12-30,2459213.500800739,24.003526264889217,10.892628370412483
2020-12-31,2459214.5008007395,24.39886701526721,11.065698026975706
2021-01-01,2459215.5008007395,24.79947864810881,11.23956676233425
2021-01-02,2459216.50080074,25.20525646293265,11.414172301901369
2021-01-03,2459217.5008007404,25.616103096394816,11.589455055986923
2021-01-04,2459218.500800741,26.031928450675572,11.76535819160001
2021-01-05,2459219.500800741,26.452649336608903,11.941827576511102
2021-01-06,2459220.5008007414,26.878188837813607,12.118811592279885
2021-01-07,2459221.500800742,27.3084754118257,12.296260819272197
2021-01-08,2459222.5008007423,27.74344174019851,12.474127595574938
2021-01-09,2459223.5008007423,28.183023342578217,12.652365451470708
2021-01-10,2459224.500800743,28.62715700464493,12.830928433643022
2021-01-11,2459225.5008007432,29.075779145420423,13.009770365361025
2021-01-12,2459226.5008007432,29.52882434022594,13.188844132704778
2021-01-13,2459227.5008007437,29.986224262493085,13.368101117566003
2021-01-14,2459228.500800744,30.447907253749488,13.547490887100704
2021-01-15,2459229.5008007446,30.913798574472942,13.72696118862628
2021-01-16,2459230.5008007446,31.383821199967652,13.906458214375197
2021-01-17,2459231.500800745,31.857896900708937,14.08592703491471
2021-01-18,2459232.5008007456,32.33594733488547,14.26531208122534
2021-01-19,2459233.5008007456,32.81789495967672,14.444557579995271
2021-01-20,2459234.500800746,33.30366367747618,14.623607891077084
2021-01-21,2459235.5008007465,33.7931792245153,14.802407737388128
2021-01-22,2459236.500800747,34.28636936340686,14.980902344877984
2021-01-23,2459237.500800747,34.78316396277761,15.159037523459972
2021-01-24,2459238.5008007474,35.28349504902137,15.33675972360797
2021-01-25,2459239.500800748,35.78729690713097,15.514016101972715
2021-01-26,2459240.500800748,36.294506292835216,15.690754624748973
2021-01-27,2459241.5008007484,36.8050627944326,15.866924228984514
2021-01-28,2459242.500800749,37.318909345224654,16.042475047673165
2021-01-29,2459243.500800749,37.83599283551413,16.217358683503438
2021-01-30,2459244.5008007493,38.35626471610697,16.391528491647065
2021-01-31,2459245.5008007498,38.879681444730956,16.564939812376394
2021-02-01,2459246.5008007498,39.40620462817944,16.737550090550034
2021-02-02,2459247.50080075,39.93580076748943,16.909318837356647
2021-02-03,2459248.50080075,40.46844060371744,17.080207425020532
2021-02-04,2459249.5008007507,41.00409814824694,17.250178742062484
2021-02-05,2459250.500800751,41.542749528224334,17.41919675949888
2021-02-06,2459251.500800751,42.08437177644503,17.587226061541994
2021-02-07,2459252.5008007516,42.62894166595884,17.754231384425733
2021-02-08,2459253.500800752,43.176434661709585,17.92017719537198
2021-02-09,2459254.500800752,43.726824050875095,18.085027337998696
2021-02-10,2459255.5008007525,44.280080315313896,18.24874477009079
2021-02-11,2459256.5008007525,44.83617080457476,18.411291417848414
2021-02-12,2459257.500800753,45.395059739213956,18.572628160552807
2021-02-13,2459258.500800753,45.95670852142876,18.732714939984092
2021-02-14,2459259.5008007535,46.52107627231465,18.891510966383947
2021-02-15,2459260.5008007535,47.08812047813111,19.048974977064265
2021-02-16,2459261.500800754,47.657797626633986,19.2050655012354
2021-02-17,2459262.5008007544,48.23006374474279,19.35974109453395
2021-02-18,2459263.5008007544,48.804874793895166,19.512960523152408
2021-02-19,2459264.500800755,49.382186922436894,19.66468289385489
2021-02-20,2459265.500800755,49.9619566060966,19.814867738599215
2021-02-21,2459266.5008007553,50.54414072707228,19.963475070224632
2021-02-22,2459267.5008007553,51.12869665279574,20.110465429760925
2021-02-23,2459268.500800756,51.71558237990459,20.25579994753482
2021-02-24,2459269.500800756,52.304756806326466,20.399440439396336
2021-02-25,2459270.500800756,52.89618017852497,20.541349554363965
2021-02-26,2459271.5008007563,53.489814722251886,20.681490977865316
2021-02-27,2459272.5008007563,54.08562539782363,20.819829673607952
2021-02-28,2459273.5008007567,54.68358063557575,20.95633212001245
2021-03-01,2459274.5008007567,55.28365284029518,21.090966475336884
2021-03-02,2459275.500800757,55.885818456833945,21.223702605533106
2021-03-03,2459276.500800757,56.4900574908652,21.354511939992825
2021-03-04,2459277.500800757,57.096352544505585,21.483367172631553
2021-03-05,2459278.5008007577,57.70468757003413,21.61024187220578
2021-03-06,2459279.5008007577,58.31504659263367,21.735110082447274
2021-03-07,2459280.5008007577,58.92741259958535,21.85794597676597
2021-03-08,2459281.500800758,59.54176669259658,21.978723600372987
2021-03-09,2459282.500800758,60.1580875127421,22.097416704081965
2021-03-10,2459283.500800758,60.77635090278811,22.21399865846732
2021-03-11,2459284.5008007586,61.396529764528616,22.328442433498537
2021-03-12,2459285.5008007586,62.01859407892934,22.44072063118054
2021-03-13,2459286.5008007586,62.64251106584867,22.550805561435325
2021-03-14,2459287.5008007586,63.26824545928395,22.658669351721993
2021-03-15,2459288.500800759,63.89575986502627,22.764284079002547
2021-03-16,2459289.500800759,64.52501515772131,22.867621910620322
2021-03-17,2459290.500800759,65.15597087113116,22.968655240475574
2021-03-18,2459291.500800759,65.78858554221932,23.067356809370978
2021-03-19,2459292.5008007595,66.4228169849429,23.163699802991655
2021-03-20,2459293.5008007595,67.05862248900823,23.25765792638173
2021-03-21,2459294.5008007595,67.69595895828213,23.349205458796725
2021-03-22,2459295.5008007595,68.3347830209671,23.43831729683497
2021-03-23,2459296.5008007595,68.9750511586083,23.52496899666378
2021-03-24,2459297.5008007595,69.61671991274407,23.609136827859377
2021-03-25,2459298.50080076,70.25974623261672,23.690797851183497
2021-03-26,2459299.50080076,70.90408801529823,23.76993002879127
2021-03-27,2459300.50080076,71.54970484654325,23.846512365445182
2021-03-28,2459301.50080076,72.19655886672048,23.92052506207189
2021-03-29,2459302.50080076,72.84461557522262,23.99194964223609
2021-03-30,2459303.50080076,73.49384430416008,24.06076899940293
2021-03-31,2459304.50080076,74.14421811737783,24.12696732309353
2021-04-01,2459305.50080076,74.79571305920389,24.19052989949617
2021-04-02,2459306.50080076,75.44830691610892,24.25144282947861
2021-04-03,2459307.50080076,76.10197781842479,24.309692735060352
2021-04-04,2459308.50080076,76.75670300583195,24.365266518566063
2021-04-05,2459309.50080076,77.41245794439035,24.418151207204545
2021-04-06,2459310.50080076,78.06921582261117,24.46833388261809
2021-04-07,2459311.50080076,78.72694735123179,24.51580167547581
2021-04-08,2459312.50080076,79.38562076178137,24.56054180101237
2021-04-09,2459313.50080076,80.04520191679815,24.602541616286082
2021-04-10,2459314.50080076,80.70565447790213,24.641788687201636
2021-04-11,2459315.50080076,81.3669401065525,24.678270859178514
2021-04-12,2459316.50080076,82.02901868864332,24.71197632859308
2021-04-13,2459317.50080076,82.69184857858009,24.74289371318312
2021-04-14,2459318.50080076,83.35538685552862,24.77101211947313
2021-04-15,2459319.50080076,84.01958957954348,24.796321204951557
2021-04-16,2459320.5008007595,84.68441203277452,24.818811232875024
2021-04-17,2459321.5008007595,85.34980893340192,24.838473118406107
2021-04-18,2459322.5008007595,86.01573461771333,24.855298466154313
2021-04-19,2459323.5008007595,86.68214319775603,24.869279600729183
2021-04-20,2459324.5008007595,87.3489887167522,24.8804095932558
2021-04-21,2459325.5008007595,88.01622534024426,24.888682287608585
2021-04-22,2459326.500800759,88.68380763487134,24.89409233001431
2021-04-23,2459327.500800759,89.3516909924483,24.89663520412033
2021-04-24,2459328.500800759,90.01983224256364,24.896307269931782
2021-04-25,2459329.500800759,90.68819044597872,24.893105798865147
2021-04-26,2459330.5008007586,91.35672776515796,24.887028989791702
2021-04-27,2459331.5008007586,92.02541019064162,24.878075946485204
2021-04-28,2459332.5008007586,92.69420783499378,24.86624660150728
2021-04-29,2459333.5008007586,93.36309457846453,24.85154158829599
2021-04-30,2459334.500800758,94.0320470758583,24.833962085560906
2021-05-01,2459335.500800758,94.701043391692,24.813509671601643
2021-05-02,2459336.500800758,95.37006164939734,24.79018622092603
2021-05-03,2459337.5008007577,96.0390789987418,24.76399385612981
2021-05-04,2459338.5008007577,96.70807101526606,24.73493494823467
2021-05-05,2459339.5008007577,97.37701147986527,24.703012148534544
2021-05-06,2459340.500800757,98.04587241094364,24.668228434995992
2021-05-07,2459341.500800757,98.7146242234611,24.63058716149802
2021-05-08,2459342.5008007567,99.38323592739798,24.590092103989793
2021-05-09,2459343.5008007567,100.05167532028639,24.546747501730316
2021-05-10,2459344.5008007567,100.71990915982717,24.500558093833327
2021-05-11,2459345.5008007563,101.38790332046463,24.45152915190642
2021-05-12,2459346.5008007563,102.0556229443858,24.399666509329208
2021-05-13,2459347.500800756,102.72303259634288,24.344976587220557
2021-05-14,2459348.500800756,103.39009642665964,24.287466416772396
2021-05-15,2459349.500800756,104.05677834130307,24.227143657547654
2021-05-16,2459350.5008007553,104.72304217496557,24.164016611524033
2021-05-17,2459351.5008007553,105.38885186469919,24.09809423292282
2021-05-18,2459352.500800755,106.05417162843925,24.029386133902463
2021-05-19,2459353.500800755,106.71896616401368,23.957902585711047
2021-05-20,2459354.5008007544,107.38320089770106,23.883654513639602
2021-05-21,2459355.5008007544,108.04684232261013,23.806653482046862
2021-05-22,2459356.500800754,108.7098584680048,23.726911663206103
2021-05-23,2459357.500800754,109.37221951875718,23.644441781923156
2021-05-24,2459358.5008007535,110.03389854663017,23.559257029020298
2021-05-25,2459359.5008007535,110.69487222298326,23.471370943535515
2021-05-26,2459360.500800753,111.35512129122826,23.380797276512013
2021-05-27,2459361.5008007525,112.01463056029839,23.28754986377466
2021-05-28,2459362.5008007525,112.67338830033198,23.191642540895852
2021-05-29,2459363.500800752,113.33138514874868,23.093089122590776
2021-05-30,2459364.500800752,113.9886128315695,22.991903445038957
2021-05-31,2459365.5008007516,114.645063039643,22.888099448103464
2021-06-01,2459366.5008007516,115.30072667090433,22.781691267562532
2021-06-02,2459367.500800751,115.95559346996883,22.67269331506241
2021-06-03,2459368.5008007507,116.60965197243797,22.56112033652016
2021-06-04,2459369.5008007507,117.26288962359818,22.44698745004234
2021-06-05,2459370.50080075,117.91529296199123,22.330310169367827
2021-06-06,2459371.50080075,118.56684779930801,22.211104419524997
2021-06-07,2459372.5008007498,119.21753936560961,22.08938654989022
2021-06-08,2459373.5008007493,119.86735241508381,21.96517334765647
2021-06-09,2459374.5008007493,120.51627130271815,21.8384820526297
2021-06-10,2459375.500800749,121.16428004901373,21.709330372586535
2021-06-11,2459376.5008007484,121.81136241054007,21.5777364972997
2021-06-12,2459377.5008007484,122.45750197063107,21.443719108845585
2021-06-13,2459378.500800748,123.1026822587815,21.30729738591906
2021-06-14,2459379.5008007474,123.74688690166073,21.168491000378854
2021-06-15,2459380.5008007474,124.3900998056001,21.027320104718793
2021-06-16,2459381.500800747,125.03230537172945,20.883805309099944
2021-06-17,2459382.5008007465,125.67348875077552,20.737967645594495
2021-06-18,2459383.5008007465,126.31363615255466,20.589828515371593
2021-06-19,2459384.500800746,126.95273523008878,20.43940961236088
2021-06-20,2459385.5008007456,127.59077555180282,20.286732816079073
2021-06-21,2459386.5008007456,128.2277491481075,20.131820049387787
2021-06-22,2459387.500800745,128.86365106663243,19.974693106623754
2021-06-23,2459388.5008007446,129.49847980574063,19.815373473934418
2021-06-24,2459389.5008007446,130.1322374562593,19.653882180848353
2021-06-25,2459390.500800744,130.76492941631983,19.49023972785834
2021-06-26,2459391.5008007437,131.39656367130684,19.324466118387626
2021-06-27,2459392.5008007437,132.02714979501408,19.156580988335385
2021-06-28,2459393.5008007432,132.65669792735844,18.986603792299483
2021-06-29,2459394.500800743,133.28521795767716,18.81455399317263
2021-06-30,2459395.500800743,133.91271902387697,18.64045121461657
2021-07-01,2459396.5008007423,134.5392093115136,18.464315340548264
2021-07-02,2459397.500800742,135.16469606359527,18.286166566657847
2021-07-03,2459398.5008007414,135.78918569844325,18.106025419253914
2021-07-04,2459399.5008007414,136.4126839549985,17.923912757880284
2021-07-05,2459400.500800741,137.03519601694546,17.73984977456662
2021-07-06,2459401.5008007404,137.65672659488388,17.55385799772594
2021-07-07,2459402.5008007404,138.27727996571267,17.36595930421857
2021-07-08,2459403.50080074,138.89685998139845,17.17617593935285
2021-07-09,2459404.5008007395,139.5154700672004,16.984530541543048
2021-07-10,2459405.5008007395,140.13311323312152,16.791046166016404
2021-07-11,2459406.500800739,140.7497921218154,16.59574630059509
2021-07-12,2459407.5008007386,141.36550911128992,16.398654866487668
2021-07-13,2459408.500800738,141.98026648241182,16.199796198285608
2021-07-14,2459409.500800738,142.59406665181774,15.999194999548267
2021-07-15,2459410.5008007376,143.20691246354437,15.79687627258785
2021-07-16,2459411.500800737,143.81880752965606,15.592865222430857
2021-07-17,2459412.500800737,144.42975661063184,15.38718713519879
2021-07-18,2459413.5008007367,145.03976602596882,15.179867231266263
2021-07-19,2459414.5008007362,145.6488440779464,14.970930495598195
2021-07-20,2459415.5008007362,146.25700145201998,14.760401493923284
2021-07-21,2459416.500800736,146.8642515283341,14.548304194457135
2021-07-22,2459417.5008007353,147.4706105147358,14.334661827330809
2021-07-23,2459418.5008007353,148.07609731626846,14.119496819628143
2021-07-24,2459419.500800735,148.68073310740635,13.902830834128334
2021-07-25,2459420.5008007344,149.2845406613908,13.684684913013848
2021-07-26,2459421.5008007344,149.88754357298308,13.465079695137382
2021-07-27,2459422.500800734,150.489765538557,13.24403565488258
2021-07-28,2459423.5008007335,151.09122981695734,13.021573312800097
2021-07-29,2459424.5008007335,151.69195891605264,12.7977133884551
2021-07-30,2459425.500800733,152.29197447829156,12.572476890498258
2021-07-31,2459426.5008007325,152.89129730033346,12.34588515647563
2021-08-01,2459427.5008007325,153.4899474170072,12.117959861954779
2021-08-02,2459428.500800732,154.08794419452767,11.88872301776676
2021-08-03,2459429.5008007316,154.68530639834958,11.658196969640644
2021-08-04,2459430.5008007316,155.2820522197769,11.426404409095621
2021-08-05,2459431.500800731,155.87819926060646,11.193368399279343
2021-08-06,2459432.500800731,156.47376448749253,10.959112414521892
2021-08-07,2459433.5008007307,157.06876417839672,10.723660387465344
2021-08-08,2459434.50080073,157.66321389202025,10.487036752881778
2021-08-09,2459435.50080073,158.25712849524118,10.249266473634268
2021-08-10,2459436.5008007297,158.85052228002067,10.010375033236652
2021-08-11,2459437.5008007297,159.44340918799267,9.770388382563059
2021-08-12,2459438.5008007293,160.03580313983065,9.529332835553152
2021-08-13,2459439.500800729,160.62771844389457,9.28723491829173
2021-08-14,2459440.500800729,161.21917024275592,9.044121184254124
